question_id,question_key,question_number,correct_answer,canonical_skill_key,is_untagged,is_multitag,had_duplicate_tags,tag_count,skill_id
2300,q2300,2300,d,58;182;183,False,True,False,3,1083
2301,q2301,2301,c,53;183;184,False,True,False,3,746
2302,q2302,2302,d,52;183;184,False,True,False,3,667
2303,q2303,2303,c,58;183;184,False,True,False,3,1085
2304,q2304,2304,d,53;181;182,False,True,False,3,732
2305,q2305,2305,b,58;181;182,False,True,False,3,1078
2306,q2306,2306,c,55;181;182,False,True,False,3,889
2307,q2307,2307,d,56;181;182,False,True,False,3,980
2308,q2308,2308,c,58;181;182,False,True,False,3,1078
2309,q2309,2309,d,54;181;182,False,True,False,3,818
2310,q2310,2310,c,53;182;183,False,True,False,3,742
2311,q2311,2311,b,52;182;183,False,True,False,3,663
2312,q2312,2312,d,58;182;183,False,True,False,3,1083
2313,q2313,2313,b,56;181;182,False,True,False,3,980
2314,q2314,2314,d,54;181;182,False,True,False,3,818
2315,q2315,2315,a,55;181;182,False,True,False,3,889
2316,q2316,2316,c,56;181;182,False,True,False,3,980
2317,q2317,2317,b,54;179;181;182,False,True,False,4,813
2318,q2318,2318,d,54;181;182,False,True,False,3,818
2319,q2319,2319,a,53;179;183;184,False,True,False,4,729
2320,q2320,2320,d,52;183;184,False,True,False,3,667
2321,q2321,2321,d,52;183;184,False,True,False,3,667
2322,q2322,2322,b,53;182;184,False,True,False,3,744
2323,q2323,2323,c,52;179;182;184,False,True,False,4,650
2324,q2324,2324,d,55;182;184,False,True,False,3,898
2325,q2325,2325,c,53;183;184,False,True,False,3,746
2326,q2326,2326,d,52;183;184,False,True,False,3,667
2327,q2327,2327,b,52;183;184,False,True,False,3,667
2328,q2328,2328,c,53;182;183,False,True,False,3,742
2329,q2329,2329,d,54;182;183,False,True,False,3,827
2330,q2330,2330,a,54;182;183,False,True,False,3,827
2331,q2331,2331,c,53;181;182,False,True,False,3,732
2332,q2332,2332,c,55;181;182,False,True,False,3,889
2333,q2333,2333,c,54;181;182,False,True,False,3,818
2334,q2334,2334,c,53;183;184,False,True,False,3,746
2335,q2335,2335,b,55;183;184,False,True,False,3,900
2336,q2336,2336,a,54;183;184,False,True,False,3,831
2337,q2337,2337,c,52;181;182,False,True,False,3,652
2338,q2338,2338,d,54;181;182,False,True,False,3,818
2339,q2339,2339,a,52;181;182,False,True,False,3,652
2340,q2340,2340,b,53;181;182,False,True,False,3,732
2341,q2341,2341,d,53;181;182,False,True,False,3,732
2342,q2342,2342,d,54;179;181;182,False,True,False,4,813
2343,q2343,2343,c,56;181;185,False,True,False,3,986
2344,q2344,2344,b,52;181;185,False,True,False,3,660
2345,q2345,2345,b,55;181;185,False,True,False,3,895
2346,q2346,2346,b,53;183;185,False,True,False,3,748
2347,q2347,2347,a,52;183;185,False,True,False,3,669
2348,q2348,2348,c,54;183;185,False,True,False,3,833
2349,q2349,2349,a,56;181;184;185,False,True,False,4,985
2350,q2350,2350,d,52;181;184;185,False,True,False,4,659
2351,q2351,2351,c,54;181;184;185,False,True,False,4,824
2352,q2352,2352,a,53;183;184;185,False,True,False,4,747
2353,q2353,2353,d,52;183;184;185,False,True,False,4,668
2354,q2354,2354,b,54;183;184;185,False,True,False,4,832
2355,q2355,2355,b,56;183;185,False,True,False,3,994
2356,q2356,2356,a,57;183;185,False,True,False,3,1042
2357,q2357,2357,c,55;183;185,False,True,False,3,902
2358,q2358,2358,d,52;181;184,False,True,False,3,658
2359,q2359,2359,c,53;181;184,False,True,False,3,738
2360,q2360,2360,a,54;181;184,False,True,False,3,823
2361,q2361,2361,d,54;181;185,False,True,False,3,825
2362,q2362,2362,a,55;181;185,False,True,False,3,895
2363,q2363,2363,c,57;181;185,False,True,False,3,1038
2364,q2364,2364,c,53;183;185,False,True,False,3,748
2365,q2365,2365,d,52;183;185,False,True,False,3,669
2366,q2366,2366,a,55;183;185,False,True,False,3,902
2367,q2367,2367,b,52;181;185,False,True,False,3,660
2368,q2368,2368,b,52;181;185,False,True,False,3,660
2369,q2369,2369,a,54;181;185,False,True,False,3,825
2370,q2370,2370,a,53;183;184,False,True,False,3,746
2371,q2371,2371,a,52;183;184,False,True,False,3,667
2372,q2372,2372,d,54;183;184,False,True,False,3,831
2373,q2373,2373,c,53;183;185,False,True,False,3,748
2374,q2374,2374,a,52;183;185,False,True,False,3,669
2375,q2375,2375,c,58;183;185,False,True,False,3,1086
2376,q2376,2376,c,52;181;185,False,True,False,3,660
2377,q2377,2377,d,58;181;185,False,True,False,3,1080
2378,q2378,2378,b,52;181;185,False,True,False,3,660
2379,q2379,2379,a,56;183;185,False,True,False,3,994
2380,q2380,2380,d,52;183;185,False,True,False,3,669
2381,q2381,2381,c,58;183;185,False,True,False,3,1086
2382,q2382,2382,c,53;181;182,False,True,False,3,732
2383,q2383,2383,d,57;181;182,False,True,False,3,1031
2384,q2384,2384,b,55;179;181;182,False,True,False,4,885
2385,q2385,2385,d,53;181;182,False,True,False,3,732
2386,q2386,2386,c,52;181;182,False,True,False,3,652
2387,q2387,2387,a,57;181;182,False,True,False,3,1031
2388,q2388,2388,c,53;181;183;184,False,True,False,4,736
2389,q2389,2389,b,52;181;183;184,False,True,False,4,656
2390,q2390,2390,c,57;181;183;184,False,True,False,4,1034
2391,q2391,2391,c,53;181;182,False,True,False,3,732
2392,q2392,2392,d,54;181;182,False,True,False,3,818
2393,q2393,2393,b,57;179;181;182,False,True,False,4,1028
2394,q2394,2394,d,56;183;184,False,True,False,3,992
2395,q2395,2395,b,53;183;184,False,True,False,3,746
2396,q2396,2396,d,57;183;184,False,True,False,3,1040
2397,q2397,2397,c,56;183;184,False,True,False,3,992
2398,q2398,2398,b,57;183;184,False,True,False,3,1040
2399,q2399,2399,c,52;183;184,False,True,False,3,667
2400,q2400,2400,d,56;179;181;184,False,True,False,4,976
2401,q2401,2401,d,57;181;184,False,True,False,3,1036
2402,q2402,2402,b,55;181;184,False,True,False,3,894
2403,q2403,2403,d,53;182;183,False,True,False,3,742
2404,q2404,2404,d,52;182;183,False,True,False,3,663
2405,q2405,2405,a,57;182;183,False,True,False,3,1039
2406,q2406,2406,b,54;181;182;183,False,True,False,4,819
2407,q2407,2407,d,57;181;182;183,False,True,False,4,1032
2408,q2408,2408,d,55;181;182;183,False,True,False,4,890
2409,q2409,2409,c,53;181;182;184,False,True,False,4,734
2410,q2410,2410,d,57;181;182;184,False,True,False,4,1033
2411,q2411,2411,c,55;181;182;184,False,True,False,4,891
2412,q2412,2412,d,53;183;185,False,True,False,3,748
2413,q2413,2413,c,52;183;185,False,True,False,3,669
2414,q2414,2414,a,54;183;185,False,True,False,3,833
2415,q2415,2415,a,53;183;184,False,True,False,3,746
2416,q2416,2416,a,52;179;183;184,False,True,False,4,651
2417,q2417,2417,d,54;183;184,False,True,False,3,831
2418,q2418,2418,d,56;181;185,False,True,False,3,986
2419,q2419,2419,b,52;179;181;185,False,True,False,4,648
2420,q2420,2420,d,52;181;185,False,True,False,3,660
2421,q2421,2421,a,53;183;184,False,True,False,3,746
2422,q2422,2422,b,54;183;184,False,True,False,3,831
2423,q2423,2423,b,52;179;183;184,False,True,False,4,651
2424,q2424,2424,a,56;181;185,False,True,False,3,986
2425,q2425,2425,d,54;181;185,False,True,False,3,825
2426,q2426,2426,b,54;181;185,False,True,False,3,825
2427,q2427,2427,a,53;181;185,False,True,False,3,740
2428,q2428,2428,b,52;179;181;185,False,True,False,4,648
2429,q2429,2429,a,55;181;185,False,True,False,3,895
2430,q2430,2430,c,53;181;184,False,True,False,3,738
2431,q2431,2431,a,54;181;184,False,True,False,3,823
2432,q2432,2432,b,52;181;184,False,True,False,3,658
2433,q2433,2433,b,53;183;184,False,True,False,3,746
2434,q2434,2434,b,52;183;184,False,True,False,3,667
2435,q2435,2435,b,55;183;184,False,True,False,3,900
2436,q2436,2436,c,56;183;185,False,True,False,3,994
2437,q2437,2437,b,53;183;185,False,True,False,3,748
2438,q2438,2438,d,54;183;185,False,True,False,3,833
2439,q2439,2439,c,53;181;185,False,True,False,3,740
2440,q2440,2440,d,55;179;181;185,False,True,False,4,886
2441,q2441,2441,b,54;181;185,False,True,False,3,825
2442,q2442,2442,b,56;179;181;182,False,True,False,4,975
2443,q2443,2443,d,52;181;182,False,True,False,3,652
2444,q2444,2444,b,52;181;182,False,True,False,3,652
2445,q2445,2445,d,53;181;182,False,True,False,3,732
2446,q2446,2446,c,54;181;182,False,True,False,3,818
2447,q2447,2447,b,55;181;182,False,True,False,3,889
2448,q2448,2448,d,53;183;184,False,True,False,3,746
2449,q2449,2449,a,54;179;183;184,False,True,False,4,816
2450,q2450,2450,c,55;183;184,False,True,False,3,900
2451,q2451,2451,c,56;181;182,False,True,False,3,980
2452,q2452,2452,b,52;181;182,False,True,False,3,652
2453,q2453,2453,a,54;181;182,False,True,False,3,818
2454,q2454,2454,a,53;183;184,False,True,False,3,746
2455,q2455,2455,b,54;183;184,False,True,False,3,831
2456,q2456,2456,d,55;183;184,False,True,False,3,900
2457,q2457,2457,d,53;181;182,False,True,False,3,732
2458,q2458,2458,d,52;181;182,False,True,False,3,652
2459,q2459,2459,d,55;181;182,False,True,False,3,889
2460,q2460,2460,c,183;184,False,True,False,2,1493
2461,q2461,2461,a,183;184,False,True,False,2,1493
2462,q2462,2462,b,183;184,False,True,False,2,1493
2463,q2463,2463,d,56;181;184,False,True,False,3,984
2464,q2464,2464,b,53;181;184,False,True,False,3,738
2465,q2465,2465,a,54;181;184,False,True,False,3,823
2466,q2466,2466,a,52;179;181;182,False,True,False,4,645
2467,q2467,2467,d,52;181;182,False,True,False,3,652
2468,q2468,2468,b,55;181;182,False,True,False,3,889
2469,q2469,2469,a,56;181;185,False,True,False,3,986
2470,q2470,2470,b,52;181;185,False,True,False,3,660
2471,q2471,2471,c,52;181;185,False,True,False,3,660
2472,q2472,2472,a,53;181;184,False,True,False,3,738
2473,q2473,2473,c,56;181;184,False,True,False,3,984
2474,q2474,2474,b,55;181;184,False,True,False,3,894
2475,q2475,2475,d,56;181;185,False,True,False,3,986
2476,q2476,2476,c,52;181;185,False,True,False,3,660
2477,q2477,2477,c,52;181;185,False,True,False,3,660
2478,q2478,2478,c,52;181;185,False,True,False,3,660
2479,q2479,2479,b,53;181;185,False,True,False,3,740
2480,q2480,2480,d,54;181;185,False,True,False,3,825
2481,q2481,2481,d,56;183;184,False,True,False,3,992
2482,q2482,2482,d,53;183;184,False,True,False,3,746
2483,q2483,2483,b,52;183;184,False,True,False,3,667
2484,q2484,2484,a,53;181;185,False,True,False,3,740
2485,q2485,2485,b,54;181;185,False,True,False,3,825
2486,q2486,2486,c,54;181;185,False,True,False,3,825
2487,q2487,2487,c,53;183;184,False,True,False,3,746
2488,q2488,2488,c,52;183;184,False,True,False,3,667
2489,q2489,2489,b,55;183;184,False,True,False,3,900
2490,q2490,2490,b,52;183;184,False,True,False,3,667
2491,q2491,2491,a,52;183;184,False,True,False,3,667
2492,q2492,2492,d,52;183;184,False,True,False,3,667
2493,q2493,2493,b,56;181;185,False,True,False,3,986
2494,q2494,2494,b,54;181;185,False,True,False,3,825
2495,q2495,2495,a,52;181;185,False,True,False,3,660
2496,q2496,2496,c,56;183;184,False,True,False,3,992
2497,q2497,2497,b,52;183;184,False,True,False,3,667
2498,q2498,2498,b,54;183;184,False,True,False,3,831
2499,q2499,2499,a,53;179;181;182,False,True,False,4,725
2500,q2500,2500,d,52;181;182,False,True,False,3,652
2501,q2501,2501,d,54;181;182,False,True,False,3,818
2502,q2502,2502,a,53;181;182,False,True,False,3,732
2503,q2503,2503,d,52;179;181;182,False,True,False,4,645
2504,q2504,2504,b,54;181;182,False,True,False,3,818
2505,q2505,2505,b,53;183;184,False,True,False,3,746
2506,q2506,2506,c,56;183;184,False,True,False,3,992
2507,q2507,2507,a,55;183;184,False,True,False,3,900
2508,q2508,2508,b,53;179;181;182,False,True,False,4,725
2509,q2509,2509,d,53;181;182,False,True,False,3,732
2510,q2510,2510,a,55;181;182,False,True,False,3,889
2511,q2511,2511,d,56;183;184,False,True,False,3,992
2512,q2512,2512,d,53;183;184,False,True,False,3,746
2513,q2513,2513,b,54;183;184,False,True,False,3,831
2514,q2514,2514,a,53;182;183,False,True,False,3,742
2515,q2515,2515,d,52;179;182;183,False,True,False,4,649
2516,q2516,2516,b,52;182;183,False,True,False,3,663
2517,q2517,2517,b,53;181;182,False,True,False,3,732
2518,q2518,2518,c,54;181;182,False,True,False,3,818
2519,q2519,2519,a,55;181;182,False,True,False,3,889
2520,q2520,2520,a,56;183;184,False,True,False,3,992
2521,q2521,2521,a,53;183;184,False,True,False,3,746
2522,q2522,2522,d,55;183;184,False,True,False,3,900
2523,q2523,2523,c,53;181;182,False,True,False,3,732
2524,q2524,2524,c,52;181;182,False,True,False,3,652
2525,q2525,2525,b,52;181;182,False,True,False,3,652
2526,q2526,2526,c,56;181;182,False,True,False,3,980
2527,q2527,2527,b,52;181;182,False,True,False,3,652
2528,q2528,2528,a,54;179;181;182,False,True,False,4,813
2529,q2529,2529,a,53;181;182,False,True,False,3,732
2530,q2530,2530,c,55;181;182,False,True,False,3,889
2531,q2531,2531,d,54;181;182,False,True,False,3,818
2532,q2532,2532,a,182;183,False,True,False,2,1491
2533,q2533,2533,c,182;183,False,True,False,2,1491
2534,q2534,2534,c,182;183,False,True,False,2,1491
2535,q2535,2535,d,52;183;184,False,True,False,3,667
2536,q2536,2536,b,52;183;184,False,True,False,3,667
2537,q2537,2537,c,55;183;184,False,True,False,3,900
2538,q2538,2538,a,183;184,False,True,False,2,1493
2539,q2539,2539,b,183;184,False,True,False,2,1493
2540,q2540,2540,b,183;184,False,True,False,2,1493
2541,q2541,2541,c,56;183;184,False,True,False,3,992
2542,q2542,2542,d,52;183;184,False,True,False,3,667
2543,q2543,2543,a,54;183;184,False,True,False,3,831
2544,q2544,2544,b,182;183,False,True,False,2,1491
2545,q2545,2545,b,182;183,False,True,False,2,1491
2546,q2546,2546,c,182;183,False,True,False,2,1491
2547,q2547,2547,c,53;181;182,False,True,False,3,732
2548,q2548,2548,b,52;181;182,False,True,False,3,652
2549,q2549,2549,a,55;181;182,False,True,False,3,889
2550,q2550,2550,a,56;183;184,False,True,False,3,992
2551,q2551,2551,d,52;179;183;184,False,True,False,4,651
2552,q2552,2552,a,54;183;184,False,True,False,3,831
2553,q2553,2553,b,54;181;182,False,True,False,3,818
2554,q2554,2554,a,52;179;181;182,False,True,False,4,645
2555,q2555,2555,a,54;181;182,False,True,False,3,818
2556,q2556,2556,b,53;179;181;182,False,True,False,4,725
2557,q2557,2557,c,52;181;182,False,True,False,3,652
2558,q2558,2558,b,52;181;182,False,True,False,3,652
2559,q2559,2559,b,53;181;182,False,True,False,3,732
2560,q2560,2560,b,54;181;182,False,True,False,3,818
2561,q2561,2561,b,52;179;181;182,False,True,False,4,645
2562,q2562,2562,c,56;182;183,False,True,False,3,989
2563,q2563,2563,c,52;182;183,False,True,False,3,663
2564,q2564,2564,d,52;179;182;183,False,True,False,4,649
2565,q2565,2565,c,56;181;184,False,True,False,3,984
2566,q2566,2566,a,53;179;181;184,False,True,False,4,726
2567,q2567,2567,c,54;181;184,False,True,False,3,823
2568,q2568,2568,a,53;181;182,False,True,False,3,732
2569,q2569,2569,a,54;181;182,False,True,False,3,818
2570,q2570,2570,c,52;181;182,False,True,False,3,652
2571,q2571,2571,c,56;183;184,False,True,False,3,992
2572,q2572,2572,d,52;183;184,False,True,False,3,667
2573,q2573,2573,c,54;183;184,False,True,False,3,831
2574,q2574,2574,a,56;182;183,False,True,False,3,989
2575,q2575,2575,b,53;182;183,False,True,False,3,742
2576,q2576,2576,d,55;179;182;183,False,True,False,4,887
2577,q2577,2577,a,52;181;182,False,True,False,3,652
2578,q2578,2578,a,54;179;181;182,False,True,False,4,813
2579,q2579,2579,b,52;181;182,False,True,False,3,652
2580,q2580,2580,b,53;183;184,False,True,False,3,746
2581,q2581,2581,a,52;183;184,False,True,False,3,667
2582,q2582,2582,c,54;183;184,False,True,False,3,831
2583,q2583,2583,c,53;179;181;182,False,True,False,4,725
2584,q2584,2584,a,54;181;182,False,True,False,3,818
2585,q2585,2585,a,52;181;182,False,True,False,3,652
2586,q2586,2586,a,53;181;182,False,True,False,3,732
2587,q2587,2587,c,54;181;182,False,True,False,3,818
2588,q2588,2588,b,52;181;182,False,True,False,3,652
2589,q2589,2589,c,56;60;185,False,True,False,3,921
2590,q2590,2590,b,57;60;185,False,True,False,3,1010
2591,q2591,2591,a,54;60;185,False,True,False,3,766
2592,q2592,2592,c,56;64;185,False,True,False,3,946
2593,q2593,2593,c,54;64;185,False,True,False,3,788
2594,q2594,2594,d,57;64;185,False,True,False,3,1021
2595,q2595,2595,c,52;59;183,False,True,False,3,574
2596,q2596,2596,d,57;59;183,False,True,False,3,1003
2597,q2597,2597,b,54;59;183,False,True,False,3,756
2598,q2598,2598,d,56;60;181,False,True,False,3,917
2599,q2599,2599,c,57;60;181,False,True,False,3,1007
2600,q2600,2600,b,54;60;181,False,True,False,3,762
2601,q2601,2601,c,56;59;183,False,True,False,3,912
2602,q2602,2602,a,57;59;183,False,True,False,3,1003
2603,q2603,2603,a,55;59;183,False,True,False,3,842
2604,q2604,2604,a,56;64;185,False,True,False,3,946
2605,q2605,2605,d,57;64;185,False,True,False,3,1021
2606,q2606,2606,b,55;64;185,False,True,False,3,869
2607,q2607,2607,b,56;66;179;181,False,True,False,4,950
2608,q2608,2608,c,57;66;179;181,False,True,False,4,1023
2609,q2609,2609,c,52;66;179;181,False,True,False,4,618
2610,q2610,2610,d,56;64;185,False,True,False,3,946
2611,q2611,2611,c,52;64;185,False,True,False,3,614
2612,q2612,2612,c,57;64;185,False,True,False,3,1021
2613,q2613,2613,c,56;59;183,False,True,False,3,912
2614,q2614,2614,d,52;59;183,False,True,False,3,574
2615,q2615,2615,a,57;59;183,False,True,False,3,1003
2616,q2616,2616,b,53;60;181,False,True,False,3,685
2617,q2617,2617,d,57;60;181,False,True,False,3,1007
2618,q2618,2618,b,55;60;181,False,True,False,3,846
2619,q2619,2619,c,52;63;179;181,False,True,False,4,595
2620,q2620,2620,b,52;63;179;181,False,True,False,4,595
2621,q2621,2621,c,57;63;179;181,False,True,False,4,1012
2622,q2622,2622,d,53;60;179;185,False,True,False,4,684
2623,q2623,2623,c,57;60;179;185,False,True,False,4,1006
2624,q2624,2624,a,52;60;179;185,False,True,False,4,580
2625,q2625,2625,d,53;66;179;183,False,True,False,4,711
2626,q2626,2626,a,57;66;179;183,False,True,False,4,1024
2627,q2627,2627,b,55;66;179;183,False,True,False,4,872
2628,q2628,2628,c,52;64;185,False,True,False,3,614
2629,q2629,2629,d,57;64;185,False,True,False,3,1021
2630,q2630,2630,b,54;64;185,False,True,False,3,788
2631,q2631,2631,c,56;59;179;183,False,True,False,4,908
2632,q2632,2632,b,57;59;179;183,False,True,False,4,1000
2633,q2633,2633,a,55;59;179;183,False,True,False,4,838
2634,q2634,2634,b,56;60;182,False,True,False,3,918
2635,q2635,2635,a,56;60;182,False,True,False,3,918
2636,q2636,2636,a,54;60;182,False,True,False,3,763
2637,q2637,2637,c,53;66;181,False,True,False,3,713
2638,q2638,2638,a,52;66;181,False,True,False,3,622
2639,q2639,2639,d,52;66;181,False,True,False,3,622
2640,q2640,2640,c,56;59;184,False,True,False,3,913
2641,q2641,2641,a,52;59;184,False,True,False,3,575
2642,q2642,2642,a,54;59;184,False,True,False,3,757
2643,q2643,2643,b,56;60;182,False,True,False,3,918
2644,q2644,2644,b,52;60;182,False,True,False,3,582
2645,q2645,2645,c,52;60;182,False,True,False,3,582
2646,q2646,2646,b,53;63;179;183,False,True,False,4,695
2647,q2647,2647,b,52;63;179;183,False,True,False,4,597
2648,q2648,2648,d,55;63;179;183,False,True,False,4,857
2649,q2649,2649,c,52;60;179;184,False,True,False,4,579
2650,q2650,2650,d,54;60;179;184,False,True,False,4,761
2651,q2651,2651,a,54;60;179;184,False,True,False,4,761
2652,q2652,2652,b,52;67;179;182,False,True,False,4,626
2653,q2653,2653,a,52;67;179;182,False,True,False,4,626
2654,q2654,2654,a,54;67;179;182,False,True,False,4,795
2655,q2655,2655,a,53;59;183,False,True,False,3,677
2656,q2656,2656,b,56;59;183,False,True,False,3,912
2657,q2657,2657,a,54;59;183,False,True,False,3,756
2658,q2658,2658,d,53;64;181,False,True,False,3,705
2659,q2659,2659,b,56;64;181,False,True,False,3,942
2660,q2660,2660,a,52;64;181,False,True,False,3,610
2661,q2661,2661,a,53;63;183,False,True,False,3,698
2662,q2662,2662,b,54;63;183,False,True,False,3,777
2663,q2663,2663,a,55;63;183,False,True,False,3,860
2664,q2664,2664,a,56;63;179;183,False,True,False,4,931
2665,q2665,2665,b,54;63;179;183,False,True,False,4,772
2666,q2666,2666,d,52;63;179;183,False,True,False,4,597
2667,q2667,2667,d,56;64;184,False,True,False,3,945
2668,q2668,2668,c,52;64;184,False,True,False,3,613
2669,q2669,2669,a,55;64;184,False,True,False,3,868
2670,q2670,2670,b,56;68;184,False,True,False,3,967
2671,q2671,2671,b,53;68;184,False,True,False,3,721
2672,q2672,2672,a,55;68;184,False,True,False,3,880
2673,q2673,2673,d,53;60;182,False,True,False,3,686
2674,q2674,2674,a,52;60;182,False,True,False,3,582
2675,q2675,2675,a,54;60;182,False,True,False,3,763
2676,q2676,2676,d,56;66;179;184,False,True,False,4,952
2677,q2677,2677,a,52;66;179;184,False,True,False,4,620
2678,q2678,2678,a,52;66;179;184,False,True,False,4,620
2679,q2679,2679,b,53;65;181,False,True,False,3,709
2680,q2680,2680,b,52;65;181,False,True,False,3,616
2681,q2681,2681,a,54;65;181,False,True,False,3,790
2682,q2682,2682,d,56;64;179;182,False,True,False,4,938
2683,q2683,2683,d,52;64;179;182,False,True,False,4,606
2684,q2684,2684,a,54;64;179;182,False,True,False,4,781
2685,q2685,2685,d,56;63;181,False,True,False,3,933
2686,q2686,2686,c,54;63;181,False,True,False,3,775
2687,q2687,2687,d,54;63;181,False,True,False,3,775
2688,q2688,2688,d,56;63;179;181,False,True,False,4,929
2689,q2689,2689,c,52;63;179;181,False,True,False,4,595
2690,q2690,2690,a,54;63;179;181,False,True,False,4,770
2691,q2691,2691,a,53;59;185,False,True,False,3,679
2692,q2692,2692,b,52;59;185,False,True,False,3,576
2693,q2693,2693,d,52;59;185,False,True,False,3,576
2694,q2694,2694,b,56;69;179;185,False,True,False,4,968
2695,q2695,2695,c,54;69;179;185,False,True,False,4,806
2696,q2696,2696,d,52;69;179;185,False,True,False,4,639
2697,q2697,2697,a,53;63;179;181,False,True,False,4,694
2698,q2698,2698,b,52;63;179;181,False,True,False,4,595
2699,q2699,2699,c,54;63;179;181,False,True,False,4,770
2700,q2700,2700,b,56;65;185,False,True,False,3,949
2701,q2701,2701,c,52;65;185,False,True,False,3,617
2702,q2702,2702,a,54;65;185,False,True,False,3,791
2703,q2703,2703,b,56;63;183,False,True,False,3,935
2704,q2704,2704,d,52;63;183,False,True,False,3,602
2705,q2705,2705,b,52;63;183,False,True,False,3,602
2706,q2706,2706,b,56;59;184,False,True,False,3,913
2707,q2707,2707,d,52;59;184,False,True,False,3,575
2708,q2708,2708,c,52;59;184,False,True,False,3,575
2709,q2709,2709,a,56;63;181,False,True,False,3,933
2710,q2710,2710,c,52;63;181,False,True,False,3,600
2711,q2711,2711,b,52;63;181,False,True,False,3,600
2712,q2712,2712,a,183,False,False,False,1,1492
2713,q2713,2713,a,183,False,False,False,1,1492
2714,q2714,2714,d,183,False,False,False,1,1492
2715,q2715,2715,a,53;60;181,False,True,False,3,685
2716,q2716,2716,c,52;60;181,False,True,False,3,581
2717,q2717,2717,b,52;60;181,False,True,False,3,581
2718,q2718,2718,a,53;64;183,False,True,False,3,706
2719,q2719,2719,c,52;64;183,False,True,False,3,612
2720,q2720,2720,a,52;64;183,False,True,False,3,612
2721,q2721,2721,a,53;67;183,False,True,False,3,716
2722,q2722,2722,b,52;67;183,False,True,False,3,629
2723,q2723,2723,c,54;67;183,False,True,False,3,799
2724,q2724,2724,a,53;60;182,False,True,False,3,686
2725,q2725,2725,c,56;60;182,False,True,False,3,918
2726,q2726,2726,d,52;60;182,False,True,False,3,582
2727,q2727,2727,a,56;59;182,False,True,False,3,911
2728,q2728,2728,c,54;59;182,False,True,False,3,755
2729,q2729,2729,d,55;59;182,False,True,False,3,841
2730,q2730,2730,a,56;70;182,False,True,False,3,973
2731,q2731,2731,d,54;70;182,False,True,False,3,812
2732,q2732,2732,c,52;70;182,False,True,False,3,643
2733,q2733,2733,d,53;59;182,False,True,False,3,676
2734,q2734,2734,b,52;59;182,False,True,False,3,573
2735,q2735,2735,d,52;59;182,False,True,False,3,573
2736,q2736,2736,a,56;60;182,False,True,False,3,918
2737,q2737,2737,c,53;60;182,False,True,False,3,686
2738,q2738,2738,d,54;60;182,False,True,False,3,763
2739,q2739,2739,c,53;68;182,False,True,False,3,719
2740,q2740,2740,a,52;68;182,False,True,False,3,635
2741,q2741,2741,b,55;68;182,False,True,False,3,879
2742,q2742,2742,c,56;67;182,False,True,False,3,960
2743,q2743,2743,d,52;67;182,False,True,False,3,628
2744,q2744,2744,c,54;67;182,False,True,False,3,798
2745,q2745,2745,b,56;64;182,False,True,False,3,943
2746,q2746,2746,b,52;64;182,False,True,False,3,611
2747,q2747,2747,b,54;64;182,False,True,False,3,786
2748,q2748,2748,d,53;59;182,False,True,False,3,676
2749,q2749,2749,c,56;59;182,False,True,False,3,911
2750,q2750,2750,a,54;59;182,False,True,False,3,755
2751,q2751,2751,b,54;64;182,False,True,False,3,786
2752,q2752,2752,b,52;64;182,False,True,False,3,611
2753,q2753,2753,c,52;64;182,False,True,False,3,611
2754,q2754,2754,c,56;68;182,False,True,False,3,966
2755,q2755,2755,d,54;68;182,False,True,False,3,803
2756,q2756,2756,b,55;68;182,False,True,False,3,879
2757,q2757,2757,c,53;59;182,False,True,False,3,676
2758,q2758,2758,b,54;59;182,False,True,False,3,755
2759,q2759,2759,a,55;59;182,False,True,False,3,841
2760,q2760,2760,c,53;60;182,False,True,False,3,686
2761,q2761,2761,a,54;60;182,False,True,False,3,763
2762,q2762,2762,c,54;60;182,False,True,False,3,763
2763,q2763,2763,a,53;69;182,False,True,False,3,723
2764,q2764,2764,d,54;69;182,False,True,False,3,807
2765,q2765,2765,d,54;69;182,False,True,False,3,807
2766,q2766,2766,b,53;60;182,False,True,False,3,686
2767,q2767,2767,d,54;60;182,False,True,False,3,763
2768,q2768,2768,b,54;60;182,False,True,False,3,763
2769,q2769,2769,c,56;62;182,False,True,False,3,928
2770,q2770,2770,b,52;62;182,False,True,False,3,594
2771,q2771,2771,d,55;62;182,False,True,False,3,855
2772,q2772,2772,b,56;63;182,False,True,False,3,934
2773,q2773,2773,c,52;63;182,False,True,False,3,601
2774,q2774,2774,d,54;63;182,False,True,False,3,776
2775,q2775,2775,b,53;60;182,False,True,False,3,686
2776,q2776,2776,b,54;60;182,False,True,False,3,763
2777,q2777,2777,d,52;60;182,False,True,False,3,582
2778,q2778,2778,a,53;59;182,False,True,False,3,676
2779,q2779,2779,c,52;59;182,False,True,False,3,573
2780,q2780,2780,c,54;59;182,False,True,False,3,755
2781,q2781,2781,b,56;59;182,False,True,False,3,911
2782,q2782,2782,c,52;59;182,False,True,False,3,573
2783,q2783,2783,b,52;59;182,False,True,False,3,573
2784,q2784,2784,d,56;59;182,False,True,False,3,911
2785,q2785,2785,a,58;59;182,False,True,False,3,1046
2786,q2786,2786,d,52;59;182,False,True,False,3,573
2787,q2787,2787,c,56;59;182,False,True,False,3,911
2788,q2788,2788,d,58;59;182,False,True,False,3,1046
2789,q2789,2789,c,54;59;182,False,True,False,3,755
2790,q2790,2790,b,52;68;182,False,True,False,3,635
